id_item,id_venda,id_produto,nome_produto,categoria,quantidade,preco_unitario,custo_unitario,subtotal,lucro_bruto,data_venda,ano,mes,ano_mes,dia_semana,regiao,canal,metodo_pagamento,status,valor_bruto,desconto,valor_liquido,custo_total,lucro_liquido
111,83,7,Mesa Regulavel Eletrica,Moveis & Escritorio,2,2199.0,1350.0,4398.0,1698.0,2023-01-06,2023,1,2023-01,Friday,Sao Paulo,Vendas B2B Corporativo,Boleto Bancario,Concluido,4398.0,0.0,4398.0,2700.0,1698.0
112,84,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-06,2023,1,2023-01,Friday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,349.9,0.0,349.9,180.0,169.9
113,85,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-01-07,2023,1,2023-01,Saturday,Rio Grande do Sul,E-commerce Proprio,PIX,Concluido,429.0,0.0,429.0,230.0,199.0
114,86,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-01-07,2023,1,2023-01,Saturday,Minas Gerais,Marketplace,PIX,Concluido,429.0,46.01,382.99,230.0,152.99
115,87,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-07,2023,1,2023-01,Saturday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,1199.0,0.0,1199.0,680.0,519.0
116,88,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-07,2023,1,2023-01,Saturday,Rio de Janeiro,Vendas B2B Corporativo,Cartao de Credito,Concluido,3899.0,353.84,3545.16,2600.0,945.16
117,89,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-07,2023,1,2023-01,Saturday,Minas Gerais,E-commerce Proprio,Boleto Bancario,Concluido,7598.0,464.43,7133.57,4920.0,2213.57
118,89,2,Monitor UltraWide 29 LG,Eletronicos & TI,2,1250.0,820.0,2500.0,860.0,2023-01-07,2023,1,2023-01,Saturday,Minas Gerais,E-commerce Proprio,Boleto Bancario,Concluido,7598.0,464.43,7133.57,4920.0,2213.57
119,89,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-07,2023,1,2023-01,Saturday,Minas Gerais,E-commerce Proprio,Boleto Bancario,Concluido,7598.0,464.43,7133.57,4920.0,2213.57
120,90,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,3,489.0,310.0,1467.0,537.0,2023-01-07,2023,1,2023-01,Saturday,Bahia,E-commerce Proprio,Boleto Bancario,Concluido,1467.0,148.44,1318.56,930.0,388.56
121,91,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-01-07,2023,1,2023-01,Saturday,Rio Grande do Sul,App Mobile,PIX,Concluido,279.9,0.0,279.9,140.0,139.9
122,92,6,Cadeira Ergonomica Pro,Moveis & Escritorio,2,1199.0,680.0,2398.0,1038.0,2023-01-07,2023,1,2023-01,Saturday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,2398.0,0.0,2398.0,1360.0,1038.0
123,93,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-01-07,2023,1,2023-01,Saturday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,279.9,0.0,279.9,140.0,139.9
124,94,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-01-07,2023,1,2023-01,Saturday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,2028.9,0.0,2028.9,1230.0,798.9
125,94,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-07,2023,1,2023-01,Saturday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,2028.9,0.0,2028.9,1230.0,798.9
126,94,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-07,2023,1,2023-01,Saturday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,2028.9,0.0,2028.9,1230.0,798.9
127,95,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2023-01-07,2023,1,2023-01,Saturday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,889.6999999999999,0.0,889.7,455.0,434.7
128,95,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-01-07,2023,1,2023-01,Saturday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,889.6999999999999,0.0,889.7,455.0,434.7
129,96,10,Licenca Software Cloud BI (Anual),Software & Servicos,2,1490.0,350.0,2980.0,2280.0,2023-01-08,2023,1,2023-01,Sunday,Minas Gerais,App Mobile,Cartao de Credito,Concluido,3329.9,0.0,3329.9,880.0,2449.9
130,96,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-08,2023,1,2023-01,Sunday,Minas Gerais,App Mobile,Cartao de Credito,Concluido,3329.9,0.0,3329.9,880.0,2449.9
131,97,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-08,2023,1,2023-01,Sunday,Rio Grande do Sul,Marketplace,PIX,Concluido,3899.0,432.89,3466.11,2600.0,866.11
132,98,8,Webcam Full HD 1080p,Audio & Video,5,279.9,140.0,1399.5,699.5,2023-01-08,2023,1,2023-01,Sunday,Distrito Federal,E-commerce Proprio,Cartao de Credito,Concluido,13096.5,0.0,13096.5,8500.0,4596.5
133,98,1,Notebook Dell Inspiron 15,Eletronicos & TI,3,3899.0,2600.0,11697.0,3897.0,2023-01-08,2023,1,2023-01,Sunday,Distrito Federal,E-commerce Proprio,Cartao de Credito,Concluido,13096.5,0.0,13096.5,8500.0,4596.5
134,99,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-08,2023,1,2023-01,Sunday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,1199.0,0.0,1199.0,680.0,519.0
135,100,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-08,2023,1,2023-01,Sunday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
136,101,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,2,189.9,95.0,379.8,189.8,2023-01-08,2023,1,2023-01,Sunday,Rio Grande do Sul,E-commerce Proprio,PIX,Concluido,379.8,0.0,379.8,190.0,189.8
137,102,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-01-08,2023,1,2023-01,Sunday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,1490.0,82.17,1407.83,350.0,1057.83
138,103,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-01-08,2023,1,2023-01,Sunday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,429.0,0.0,429.0,230.0,199.0
139,104,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-01-08,2023,1,2023-01,Sunday,Rio de Janeiro,Vendas B2B Corporativo,PIX,Concluido,489.0,0.0,489.0,310.0,179.0
140,105,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-01-08,2023,1,2023-01,Sunday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,279.9,0.0,279.9,140.0,139.9
141,106,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-08,2023,1,2023-01,Sunday,Rio de Janeiro,Marketplace,PIX,Concluido,2199.0,258.24,1940.76,1350.0,590.76
142,107,5,Headset Gamer 7.1,Audio & Video,2,429.0,230.0,858.0,398.0,2023-01-08,2023,1,2023-01,Sunday,Minas Gerais,App Mobile,Cartao de Credito,Concluido,858.0,0.0,858.0,460.0,398.0
143,108,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-08,2023,1,2023-01,Sunday,Rio Grande do Sul,Marketplace,PIX,Concluido,349.9,24.57,325.33,180.0,145.33
144,109,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-09,2023,1,2023-01,Monday,Bahia,E-commerce Proprio,Boleto Bancario,Concluido,1439.9,0.0,1439.9,915.0,524.9
145,109,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-01-09,2023,1,2023-01,Monday,Bahia,E-commerce Proprio,Boleto Bancario,Concluido,1439.9,0.0,1439.9,915.0,524.9
146,110,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-01-09,2023,1,2023-01,Monday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,489.0,0.0,489.0,310.0,179.0
147,111,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-09,2023,1,2023-01,Monday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
148,112,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-09,2023,1,2023-01,Monday,Rio Grande do Sul,E-commerce Proprio,Boleto Bancario,Concluido,2199.0,0.0,2199.0,1350.0,849.0
149,113,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-09,2023,1,2023-01,Monday,Sao Paulo,E-commerce Proprio,PIX,Concluido,349.9,38.54,311.36,180.0,131.36
150,114,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-09,2023,1,2023-01,Monday,Sao Paulo,E-commerce Proprio,PIX,Concluido,349.9,33.12,316.78,180.0,136.78
151,115,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,2,189.9,95.0,379.8,189.8,2023-01-09,2023,1,2023-01,Monday,Minas Gerais,Vendas B2B Corporativo,PIX,Concluido,379.8,0.0,379.8,190.0,189.8
152,116,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-10,2023,1,2023-01,Tuesday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,2689.0,0.0,2689.0,1030.0,1659.0
153,116,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-01-10,2023,1,2023-01,Tuesday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,2689.0,0.0,2689.0,1030.0,1659.0
154,117,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-01-10,2023,1,2023-01,Tuesday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,279.9,0.0,279.9,140.0,139.9
155,118,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-01-10,2023,1,2023-01,Tuesday,Sao Paulo,App Mobile,PIX,Concluido,279.9,0.0,279.9,140.0,139.9
156,119,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-10,2023,1,2023-01,Tuesday,Minas Gerais,E-commerce Proprio,PIX,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
157,120,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-10,2023,1,2023-01,Tuesday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,1199.0,0.0,1199.0,680.0,519.0
158,121,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-10,2023,1,2023-01,Tuesday,Sao Paulo,App Mobile,Cartao de Credito,Concluido,1250.0,84.99,1165.01,820.0,345.01
159,122,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2023-01-10,2023,1,2023-01,Tuesday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,699.8,0.0,699.8,360.0,339.8
160,123,5,Headset Gamer 7.1,Audio & Video,2,429.0,230.0,858.0,398.0,2023-01-10,2023,1,2023-01,Tuesday,Sao Paulo,E-commerce Proprio,PIX,Concluido,858.0,92.0,766.0,460.0,306.0
161,124,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-01-10,2023,1,2023-01,Tuesday,Rio Grande do Sul,Vendas B2B Corporativo,PIX,Concluido,13187.0,0.0,13187.0,8150.0,5037.0
162,124,1,Notebook Dell Inspiron 15,Eletronicos & TI,3,3899.0,2600.0,11697.0,3897.0,2023-01-10,2023,1,2023-01,Tuesday,Rio Grande do Sul,Vendas B2B Corporativo,PIX,Concluido,13187.0,0.0,13187.0,8150.0,5037.0
163,125,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-10,2023,1,2023-01,Tuesday,Sao Paulo,Vendas B2B Corporativo,Boleto Bancario,Concluido,2199.0,130.76,2068.24,1350.0,718.24
164,126,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-10,2023,1,2023-01,Tuesday,Rio de Janeiro,App Mobile,Cartao de Credito,Concluido,3899.0,211.69,3687.31,2600.0,1087.31
165,127,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-01-10,2023,1,2023-01,Tuesday,Rio de Janeiro,E-commerce Proprio,Faturamento B2B,Concluido,429.0,42.24,386.76,230.0,156.76
166,128,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-10,2023,1,2023-01,Tuesday,Rio de Janeiro,App Mobile,PIX,Concluido,2199.0,0.0,2199.0,1350.0,849.0
167,129,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-01-10,2023,1,2023-01,Tuesday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,489.0,0.0,489.0,310.0,179.0
168,130,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-10,2023,1,2023-01,Tuesday,Minas Gerais,E-commerce Proprio,PIX,Concluido,1199.0,0.0,1199.0,680.0,519.0
169,131,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-10,2023,1,2023-01,Tuesday,Sao Paulo,E-commerce Proprio,Boleto Bancario,Concluido,1199.0,0.0,1199.0,680.0,519.0
170,132,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-01-10,2023,1,2023-01,Tuesday,Parana,E-commerce Proprio,PIX,Concluido,1490.0,0.0,1490.0,350.0,1140.0
171,133,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-10,2023,1,2023-01,Tuesday,Rio Grande do Sul,Marketplace,Boleto Bancario,Concluido,1250.0,146.19,1103.81,820.0,283.81
172,134,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,Vendas B2B Corporativo,PIX,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
173,135,5,Headset Gamer 7.1,Audio & Video,2,429.0,230.0,858.0,398.0,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,App Mobile,PIX,Concluido,858.0,0.0,858.0,460.0,398.0
174,136,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-01-11,2023,1,2023-01,Wednesday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,3677.7,215.16,3462.54,2120.0,1342.54
175,136,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-11,2023,1,2023-01,Wednesday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,3677.7,215.16,3462.54,2120.0,1342.54
176,136,3,Teclado Mecanico RGB,Perifericos & Acessorios,3,349.9,180.0,1049.6999999999998,509.6999999999998,2023-01-11,2023,1,2023-01,Wednesday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,3677.7,215.16,3462.54,2120.0,1342.54
177,137,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-11,2023,1,2023-01,Wednesday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,1207.9,0.0,1207.9,640.0,567.9
178,137,5,Headset Gamer 7.1,Audio & Video,2,429.0,230.0,858.0,398.0,2023-01-11,2023,1,2023-01,Wednesday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,1207.9,0.0,1207.9,640.0,567.9
179,138,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-01-11,2023,1,2023-01,Wednesday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,5668.9,0.0,5668.9,3090.0,2578.9
180,138,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-11,2023,1,2023-01,Wednesday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,5668.9,0.0,5668.9,3090.0,2578.9
181,138,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-01-11,2023,1,2023-01,Wednesday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,5668.9,0.0,5668.9,3090.0,2578.9
182,139,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-11,2023,1,2023-01,Wednesday,Parana,Marketplace,Cartao de Credito,Concluido,349.9,0.0,349.9,180.0,169.9
183,140,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-11,2023,1,2023-01,Wednesday,Rio de Janeiro,Vendas B2B Corporativo,Cartao de Credito,Concluido,1199.0,122.54,1076.46,680.0,396.46
184,141,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-01-11,2023,1,2023-01,Wednesday,Distrito Federal,E-commerce Proprio,Cartao de Credito,Concluido,489.0,0.0,489.0,310.0,179.0
185,142,2,Monitor UltraWide 29 LG,Eletronicos & TI,2,1250.0,820.0,2500.0,860.0,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,2500.0,0.0,2500.0,1640.0,860.0
186,143,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,E-commerce Proprio,PIX,Concluido,2199.0,217.0,1982.0,1350.0,632.0
187,144,5,Headset Gamer 7.1,Audio & Video,2,429.0,230.0,858.0,398.0,2023-01-11,2023,1,2023-01,Wednesday,Distrito Federal,E-commerce Proprio,PIX,Concluido,858.0,0.0,858.0,460.0,398.0
188,145,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,E-commerce Proprio,PIX,Concluido,349.9,18.09,331.81,180.0,151.81
189,146,8,Webcam Full HD 1080p,Audio & Video,2,279.9,140.0,559.8,279.79999999999995,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,2948.7000000000003,164.07,2784.63,1725.0,1059.63
190,146,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,2948.7000000000003,164.07,2784.63,1725.0,1059.63
191,146,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,2948.7000000000003,164.07,2784.63,1725.0,1059.63
192,147,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-01-11,2023,1,2023-01,Wednesday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,778.9,0.0,778.9,410.0,368.9
193,147,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-11,2023,1,2023-01,Wednesday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,778.9,0.0,778.9,410.0,368.9
194,148,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-11,2023,1,2023-01,Wednesday,Bahia,E-commerce Proprio,Cartao de Credito,Concluido,3449.0,0.0,3449.0,2170.0,1279.0
195,148,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-11,2023,1,2023-01,Wednesday,Bahia,E-commerce Proprio,Cartao de Credito,Concluido,3449.0,0.0,3449.0,2170.0,1279.0
196,149,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-11,2023,1,2023-01,Wednesday,Parana,E-commerce Proprio,Cartao de Credito,Concluido,12046.9,1213.86,10833.04,7980.0,2853.04
197,149,1,Notebook Dell Inspiron 15,Eletronicos & TI,3,3899.0,2600.0,11697.0,3897.0,2023-01-11,2023,1,2023-01,Wednesday,Parana,E-commerce Proprio,Cartao de Credito,Concluido,12046.9,1213.86,10833.04,7980.0,2853.04
198,150,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,E-commerce Proprio,Boleto Bancario,Concluido,3747.9,0.0,3747.9,2210.0,1537.9
199,150,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,E-commerce Proprio,Boleto Bancario,Concluido,3747.9,0.0,3747.9,2210.0,1537.9
200,150,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,E-commerce Proprio,Boleto Bancario,Concluido,3747.9,0.0,3747.9,2210.0,1537.9
201,151,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-01-11,2023,1,2023-01,Wednesday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,279.9,30.88,249.02,140.0,109.02
202,152,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2023-01-11,2023,1,2023-01,Wednesday,Parana,E-commerce Proprio,PIX,Concluido,2199.0,0.0,2199.0,1350.0,849.0
203,153,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2023-01-12,2023,1,2023-01,Thursday,Bahia,Marketplace,PIX,Concluido,429.0,0.0,429.0,230.0,199.0
204,154,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-12,2023,1,2023-01,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1250.0,0.0,1250.0,820.0,430.0
205,155,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,5,189.9,95.0,949.5,474.5,2023-01-12,2023,1,2023-01,Thursday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,949.5,60.9,888.6,475.0,413.6
206,156,7,Mesa Regulavel Eletrica,Moveis & Escritorio,5,2199.0,1350.0,10995.0,4245.0,2023-01-12,2023,1,2023-01,Thursday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,10995.0,0.0,10995.0,6750.0,4245.0
207,157,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2023-01-12,2023,1,2023-01,Thursday,Parana,E-commerce Proprio,Faturamento B2B,Concluido,3229.0,0.0,3229.0,1480.0,1749.0
208,157,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2023-01-12,2023,1,2023-01,Thursday,Parana,E-commerce Proprio,Faturamento B2B,Concluido,3229.0,0.0,3229.0,1480.0,1749.0
209,157,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-12,2023,1,2023-01,Thursday,Parana,E-commerce Proprio,Faturamento B2B,Concluido,3229.0,0.0,3229.0,1480.0,1749.0
210,158,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-12,2023,1,2023-01,Thursday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,3899.0,218.74,3680.26,2600.0,1080.26
211,159,10,Licenca Software Cloud BI (Anual),Software & Servicos,3,1490.0,350.0,4470.0,3420.0,2023-01-12,2023,1,2023-01,Thursday,Rio de Janeiro,App Mobile,PIX,Concluido,4470.0,0.0,4470.0,1050.0,3420.0
212,160,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-12,2023,1,2023-01,Thursday,Minas Gerais,E-commerce Proprio,PIX,Concluido,1250.0,0.0,1250.0,820.0,430.0
213,161,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-12,2023,1,2023-01,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1809.8,0.0,1809.8,1100.0,709.8
214,161,8,Webcam Full HD 1080p,Audio & Video,2,279.9,140.0,559.8,279.79999999999995,2023-01-12,2023,1,2023-01,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1809.8,0.0,1809.8,1100.0,709.8
215,162,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2023-01-12,2023,1,2023-01,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,3899.0,309.97,3589.03,2600.0,989.03
216,163,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-12,2023,1,2023-01,Thursday,Distrito Federal,E-commerce Proprio,PIX,Concluido,2728.9,0.0,2728.9,1640.0,1088.9
217,163,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2023-01-12,2023,1,2023-01,Thursday,Distrito Federal,E-commerce Proprio,PIX,Concluido,2728.9,0.0,2728.9,1640.0,1088.9
218,163,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-12,2023,1,2023-01,Thursday,Distrito Federal,E-commerce Proprio,PIX,Concluido,2728.9,0.0,2728.9,1640.0,1088.9
219,164,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2023-01-12,2023,1,2023-01,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1250.0,0.0,1250.0,820.0,430.0
220,165,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2023-01-12,2023,1,2023-01,Thursday,Bahia,Vendas B2B Corporativo,PIX,Concluido,1199.0,0.0,1199.0,680.0,519.0
